loan_id,product,state,development_type,industry,unit_count,tdc,grv,land_value,as_is_value,as_if_complete_value,facility_limit,ltc,lvr_as_if_complete,drawn_balance,capitalised_interest,ead,completion_pct,completion_stage,presale_coverage,presale_value,cost_to_complete,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,grv_decline,fund_to_complete,workout_months,realised_lgd,industry_risk_score,industry_risk_level,discount_rate_proxy_used,discount_rate_source,grv_driver,completion_pct_driver,cost_to_complete_driver,industry_recovery_haircut,lgd_industry_adjusted,lgd_base,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,cure_overlay_rate_proxy,liquidation_loss_proxy,lgd_after_cure_overlay_proxy,cure_overlay_applied_flag,cure_overlay_source,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,slotting_score,slotting_category,slotting_rw
170,Development,VIC,Residential Apartments,Construction,68,8041825.53,12234551.34,2608614.26,2608614.26,12234551.34,4862544.4,0.6047,0.3974,1655011.1,115590.99,1770602.09,0.0,Pre-Construction,0.2748,3362169.95,8639222.29,2020-12-27,Builder Insolvency,0.0993,0.0801,0.0993,0.6,0,11,0.0,2.68,Medium,0.0993,max_contract_vs_cost_of_funds,12234551.34,0.0,8639222.29,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.572,1.0135,1.5932220000000001,1.5932220000000001,macro_plus_industry,v1.0,baseline,0.021667819200000007,0.05072,0.07238781920000001,0.03,0.07238781920000001,0.070216184624,True,development_stage_presale_lvr_proxy,0.07238781920000001,development,Unknown,Pre-Construction,NotApplicable,Residential Apartments,Medium,4.0,Satisfactory,1.15
171,Development,QLD,Residential Houses/Lots,Construction,48,18505232.96,21943544.64,6176303.55,16841006.1,21943544.64,13895332.15,0.7509,0.6332,12071835.97,563116.11,12634952.08,0.9256,Near-Complete,0.5794,12714619.37,1383960.1,2023-10-10,90 DPD,0.0809,0.0688,0.0809,0.2325,0,17,0.289731,2.68,Medium,0.0809,max_contract_vs_cost_of_funds,21943544.64,0.9256,1383960.1,0.013600000000000003,0.303331,0.303331,1.2750723491534206,1.0135,1.2922858258669918,1.2922858258669918,macro_plus_industry,v1.0,baseline,0.3919903518460605,0.05072,0.4427103518460605,0.14952800000000002,0.4427103518460605,0.37651275835522274,True,development_stage_presale_lvr_proxy,0.4427103518460605,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,8.0,Good,0.9
172,Development,VIC,Residential Apartments,Construction,12,47498291.32,60574262.02,16556368.66,16556368.66,60574262.02,30032077.47,0.6323,0.4958,10369640.01,750250.77,11119890.79,0.0,Pre-Construction,0.0259,1571123.55,52439651.45,2019-05-22,90 DPD,0.0797,0.064,0.0797,0.6,0,8,0.0,2.68,Medium,0.0797,max_contract_vs_cost_of_funds,60574262.02,0.0,52439651.45,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.572,1.0135,1.5932220000000001,1.5932220000000001,macro_plus_industry,v1.0,baseline,0.021667819200000007,0.05072,0.07238781920000001,0.03,0.07238781920000001,0.070216184624,True,development_stage_presale_lvr_proxy,0.07238781920000001,development,Unknown,Pre-Construction,NotApplicable,Residential Apartments,Medium,4.0,Satisfactory,1.15
173,Development,VIC,Residential Houses/Lots,Construction,51,14694109.83,19405812.36,5795554.53,6829949.8,19405812.36,9606879.98,0.6538,0.4951,4014847.95,265284.98,4280132.93,0.1649,Early Construction,0.6225,12080094.36,11654943.93,2019-05-06,Interest Reserve Exhausted,0.0841,0.0818,0.0841,0.6,0,9,0.22175,2.68,Medium,0.0841,max_contract_vs_cost_of_funds,19405812.36,0.1649,11654943.93,0.013600000000000003,0.23535,0.23535,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,0.3905883309375001,0.05072,0.4413083309375001,0.06470000000000001,0.4413083309375001,0.41275568192584383,True,development_stage_presale_lvr_proxy,0.4413083309375001,development,Unknown,Early Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
174,Development,QLD,Residential Houses/Lots,Construction,39,67527354.87,87598444.9,29947421.84,58570120.43,87598444.9,39479888.21,0.5847,0.4507,31135233.52,1094670.78,32229904.31,0.6787,Mid-Construction,0.6918,60604665.71,23156371.18,2019-07-11,90 DPD,0.083,0.0792,0.083,0.3314,1,11,0.0,2.68,Medium,0.083,max_contract_vs_cost_of_funds,87598444.9,0.6787,23156371.18,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.5807870000000002,1.0135,1.6021276245000002,1.6021276245000002,macro_plus_industry,v1.0,baseline,0.021788935693200007,0.05072,0.07250893569320001,0.103016,0.07250893569320001,0.06503935517382932,True,development_stage_presale_lvr_proxy,0.07250893569320001,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,8.0,Good,0.9
175,Development,QLD,Commercial Office,Professional Services,5,13822632.5,16943576.51,5059927.62,14648101.92,16943576.51,9428170.38,0.6821,0.5564,8953564.92,647913.13,9601478.05,0.9871,Complete Unsold,0.7119,12062003.94,164342.4,2019-01-21,Builder Insolvency,0.0778,0.0627,0.0778,0.1355,0,8,0.0,2.18,Medium,0.0778,max_contract_vs_cost_of_funds,16943576.51,0.9871,164342.4,0.0036000000000000034,0.0036000000000000034,0.0036000000000000034,1.2620449094111608,0.9759999999999999,1.2317558315852928,1.2317558315852928,macro_plus_industry,v1.0,baseline,0.004434320993707058,0.048720000000000006,0.053154320993707066,0.125428,0.053154320993707066,0.046487280820108376,True,development_stage_presale_lvr_proxy,0.053154320993707066,development,Unknown,Complete Unsold,NotApplicable,Commercial Office,Low,9.0,Strong,0.7
176,Development,NSW,Residential Apartments,Construction,88,47141003.12,62975792.5,14734129.8,31436617.24,62975792.5,34233185.91,0.7262,0.5436,25043932.14,1177430.58,26221362.72,0.5213,Mid-Construction,0.5575,35110564.64,24442073.99,2020-05-27,Pre-sale Shortfall,0.0945,0.0622,0.0945,0.5008,1,24,0.0,2.68,Medium,0.0945,max_contract_vs_cost_of_funds,62975792.5,0.5213,24442073.99,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.709864,1.0135,1.7329471640000003,1.7329471640000003,macro_plus_industry,v1.0,baseline,0.02356808143040001,0.05072,0.07428808143040001,0.0869,0.07428808143040001,0.06783244715409825,True,development_stage_presale_lvr_proxy,0.07428808143040001,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
177,Development,NT,Commercial Office,Professional Services,3,31957614.77,44591470.24,10193474.2,20670576.14,44591470.24,20593722.47,0.6444,0.4618,12644958.64,476715.37,13121674.01,0.4309,Mid-Construction,0.5681,25333635.95,17383422.18,2020-10-02,Cost Overrun,0.0794,0.0728,0.0794,0.5364,0,23,0.256972,2.18,Medium,0.0794,max_contract_vs_cost_of_funds,44591470.24,0.4309,17383422.18,0.0036000000000000034,0.26057199999999997,0.26057199999999997,1.7173953333333336,0.976,1.6761778453333336,1.6761778453333336,macro_plus_industry,v1.0,baseline,0.43676501351419733,0.048720000000000006,0.4854850135141973,0.088172,0.4854850135141973,0.4426788289026235,True,development_stage_presale_lvr_proxy,0.4854850135141973,development,Unknown,Mid-Construction,NotApplicable,Commercial Office,Low,8.0,Good,0.9
178,Development,WA,Residential Houses/Lots,Construction,52,41565088.88,64663341.05,11124337.83,54649113.04,64663341.05,25382980.86,0.6107,0.3925,23946677.5,1510117.78,25456795.27,0.9256,Near-Complete,0.6938,44863605.31,2971054.3,2019-07-16,Builder Insolvency,0.0929,0.081,0.0929,0.1549,0,23,0.0,2.68,Medium,0.0929,max_contract_vs_cost_of_funds,64663341.05,0.9256,2971054.3,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.2842346148675625,1.0135,1.3015717821682746,1.3015717821682746,macro_plus_industry,v1.0,baseline,0.017701376237488537,0.05072,0.06842137623748853,0.163256,0.06842137623748853,0.0572511760384611,True,development_stage_presale_lvr_proxy,0.06842137623748853,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,10.0,Strong,0.7
179,Development,NSW,Mixed-Use,Construction,106,55959162.08,73455365.77,23981037.55,55912880.87,73455365.77,36449795.9,0.6514,0.4962,34078271.11,2206085.19,36284356.3,0.7204,Near-Complete,0.8706,63950482.28,15030782.79,2024-04-18,Pre-sale Shortfall,0.0926,0.0803,0.0926,0.2388,0,11,0.219999,2.68,Medium,0.0926,max_contract_vs_cost_of_funds,73455365.77,0.7204,15030782.79,0.013600000000000003,0.233599,0.233599,1.361117,1.0135,1.3794920795,1.3794920795,macro_plus_industry,v1.0,baseline,0.3222479702791205,0.05072,0.3729679702791205,0.18447200000000002,0.3729679702791205,0.3041658228657906,True,development_stage_presale_lvr_proxy,0.3729679702791205,development,Unknown,Near-Complete,NotApplicable,Mixed-Use,Medium,11.0,Strong,0.7
180,Development,VIC,Residential Houses/Lots,Construction,49,16279484.06,24095033.17,5136593.7,21625542.82,24095033.17,11954615.26,0.7343,0.4961,10481402.41,727155.46,11208557.87,0.7946,Near-Complete,0.5093,12272183.28,3209580.18,2018-11-14,Interest Reserve Exhausted,0.0783,0.0608,0.0783,0.1025,0,12,0.0,2.68,Medium,0.0783,max_contract_vs_cost_of_funds,24095033.17,0.7946,3209580.18,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.2735821221106107,1.0135,1.290775480759104,1.290775480759104,macro_plus_industry,v1.0,baseline,0.01755454653832382,0.05072,0.06827454653832382,0.14111600000000002,0.06827454653832382,0.05863991562902172,True,development_stage_presale_lvr_proxy,0.06827454653832382,development,Unknown,Near-Complete,NotApplicable,Residential Houses/Lots,Medium,9.0,Strong,0.7
181,Development,QLD,Commercial Office,Professional Services,8,13699011.92,18067729.0,5521468.35,11651879.0,18067729.0,10618031.46,0.7751,0.5877,7766021.8,506899.19,8272920.99,0.6874,Mid-Construction,0.5336,9640774.36,4729367.27,2020-09-23,90 DPD,0.0814,0.0641,0.0814,0.3551,0,20,0.379231,2.18,Medium,0.0814,max_contract_vs_cost_of_funds,18067729.0,0.6874,4729367.27,0.0036000000000000034,0.382831,0.382831,1.6089038333333336,0.976,1.5702901413333337,1.5702901413333337,macro_plus_industry,v1.0,baseline,0.6011557450967814,0.048720000000000006,0.6498757450967814,0.084032,0.6498757450967814,0.5952653864848086,True,development_stage_presale_lvr_proxy,0.6498757450967814,development,Unknown,Mid-Construction,NotApplicable,Commercial Office,Low,7.0,Good,0.9
182,Development,NSW,Commercial Office,Professional Services,1,34172024.65,48548614.99,14224611.9,41908983.12,48548614.99,19601761.16,0.5736,0.4038,19183454.33,1201286.85,20384741.18,1.0,Complete Unsold,0.5037,24456144.9,0.0,2018-01-16,Interest Reserve Exhausted,0.1022,0.0663,0.1022,0.1368,0,12,0.0,2.18,Medium,0.1022,max_contract_vs_cost_of_funds,48548614.99,1.0,0.0,0.0036000000000000034,0.0036000000000000034,0.0036000000000000034,1.257456,0.976,1.227277056,1.227277056,macro_plus_industry,v1.0,baseline,0.004418197401600004,0.048720000000000006,0.05313819740160001,0.100444,0.05313819740160001,0.0478007843017937,True,development_stage_presale_lvr_proxy,0.05313819740160001,development,Unknown,Complete Unsold,NotApplicable,Commercial Office,Low,9.0,Strong,0.7
183,Development,QLD,Commercial Office,Professional Services,5,47018878.94,72258161.0,18828899.86,18828899.86,72258161.0,30532058.61,0.6494,0.4225,12990600.01,474527.97,13465127.98,0.0,Pre-Construction,0.4658,33657141.71,52489367.73,2022-06-04,Interest Reserve Exhausted,0.0963,0.0824,0.0963,0.6,0,10,0.100148,2.18,Medium,0.0963,max_contract_vs_cost_of_funds,72258161.0,0.0,52489367.73,0.0036000000000000034,0.103748,0.103748,1.572,0.976,1.534272,1.534272,macro_plus_industry,v1.0,baseline,0.15917765145600002,0.048720000000000006,0.20789765145600003,0.03,0.20789765145600003,0.20166072191232,True,development_stage_presale_lvr_proxy,0.20789765145600003,development,Unknown,Pre-Construction,NotApplicable,Commercial Office,Low,6.0,Satisfactory,1.15
184,Development,NSW,Commercial Office,Professional Services,4,30284947.29,42738600.84,13358027.66,16706706.39,42738600.84,17926268.25,0.5919,0.4194,10285877.36,518757.34,10804634.71,0.1802,Early Construction,0.5174,22114565.45,26655140.55,2020-08-28,Cost Overrun,0.1005,0.065,0.1005,0.6,0,11,0.296789,2.18,Medium,0.1005,max_contract_vs_cost_of_funds,42738600.84,0.1802,26655140.55,0.0036000000000000034,0.300389,0.300389,1.6375000000000002,0.976,1.5982,1.5982,macro_plus_industry,v1.0,baseline,0.48008169980000004,0.048720000000000006,0.5288016998,0.052088,0.5288016998,0.5012574768608176,True,development_stage_presale_lvr_proxy,0.5288016998,development,Unknown,Early Construction,NotApplicable,Commercial Office,Low,7.0,Good,0.9
185,Development,NSW,Residential Houses/Lots,Construction,35,54630375.37,80358611.2,21472006.4,50020367.16,80358611.2,32897897.67,0.6022,0.4094,21177937.77,1122955.08,22300892.85,0.687,Mid-Construction,0.5025,40377653.35,16891001.47,2024-01-16,Cost Overrun,0.08,0.0846,0.0846,0.3775,0,23,0.0,2.68,Medium,0.0846,max_contract_vs_cost_of_funds,80358611.2,0.687,16891001.47,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.6450958333333336,1.0135,1.6673046270833338,1.6673046270833338,macro_plus_industry,v1.0,baseline,0.022675342928333345,0.05072,0.07339534292833334,0.0803,0.07339534292833334,0.06750169689118818,True,development_stage_presale_lvr_proxy,0.07339534292833334,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
186,Development,QLD,Commercial Office,Professional Services,9,46598509.35,60652957.22,14244325.58,16218039.85,60652957.22,26586888.69,0.5706,0.4383,14622335.91,873660.49,15495996.4,0.0796,Early Construction,0.2485,15072549.88,46916324.86,2022-03-11,90 DPD,0.0997,0.0724,0.0997,0.6,0,19,0.459919,2.18,Medium,0.0997,max_contract_vs_cost_of_funds,60652957.22,0.0796,46916324.86,0.0036000000000000034,0.463519,0.463519,1.6458333333333333,0.976,1.6063333333333332,1.6063333333333332,macro_plus_industry,v1.0,baseline,0.7445660203333333,0.048720000000000006,0.7932860203333333,0.05,0.7932860203333333,0.7536217193166665,True,development_stage_presale_lvr_proxy,0.7932860203333333,development,Unknown,Early Construction,NotApplicable,Commercial Office,Low,6.0,Satisfactory,1.15
187,Development,NT,Residential Apartments,Construction,108,58835391.22,84219089.73,15122667.77,75369225.87,84219089.73,35500877.11,0.6034,0.4215,33642526.48,2496257.89,36138784.38,0.9227,Near-Complete,0.5056,42579575.0,4129547.7,2019-03-05,Builder Insolvency,0.1043,0.0643,0.1043,0.1051,1,11,0.0,2.68,Medium,0.1043,max_contract_vs_cost_of_funds,84219089.73,0.9227,4129547.7,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.225155126860995,1.0135,1.2416947210736184,1.2416947210736184,macro_plus_industry,v1.0,baseline,0.016887048206601214,0.05072,0.06760704820660121,0.14067200000000002,0.06760704820660121,0.0580966295212822,True,development_stage_presale_lvr_proxy,0.06760704820660121,development,Unknown,Near-Complete,NotApplicable,Residential Apartments,Medium,9.0,Strong,0.7
188,Development,VIC,Residential Houses/Lots,Construction,34,12572062.94,15237966.51,3253697.57,7479138.01,15237966.51,7032353.86,0.5594,0.4615,4228550.25,187610.95,4416161.19,0.5276,Mid-Construction,0.8398,12797468.99,6207754.44,2022-12-30,Cost Overrun,0.0998,0.0844,0.0998,0.5092,0,9,0.216683,2.68,Medium,0.0998,max_contract_vs_cost_of_funds,15237966.51,0.5276,6207754.44,0.013600000000000003,0.230283,0.230283,1.6616860000000002,1.0135,1.6841187610000004,1.6841187610000004,macro_plus_industry,v1.0,baseline,0.38782392063936305,0.05072,0.43854392063936304,0.120776,0.43854392063936304,0.38557834008022335,True,development_stage_presale_lvr_proxy,0.43854392063936304,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,9.0,Strong,0.7
189,Development,NSW,Residential Apartments,Construction,99,42255352.47,62266776.0,13108242.01,28262935.92,62266776.0,27256397.38,0.645,0.4377,17872922.12,576685.44,18449607.56,0.4888,Mid-Construction,0.8869,55223383.46,24034382.48,2023-01-25,Pre-sale Shortfall,0.1047,0.083,0.1047,0.5461,1,21,0.0,2.68,Medium,0.1047,max_contract_vs_cost_of_funds,62266776.0,0.4888,24034382.48,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.7044755000000003,1.0135,1.7274859192500003,1.7274859192500003,macro_plus_industry,v1.0,baseline,0.02349380850180001,0.05072,0.07421380850180001,0.126428,0.07421380850180001,0.06483110512053444,True,development_stage_presale_lvr_proxy,0.07421380850180001,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,9.0,Strong,0.7
190,Development,NSW,Residential Houses/Lots,Construction,15,38602924.9,52203273.92,13703446.61,27213100.98,52203273.92,29641448.95,0.7679,0.5678,20360021.65,1431751.35,21791773.0,0.4788,Mid-Construction,0.7839,40923694.94,21527385.02,2018-11-04,90 DPD,0.0819,0.0701,0.0819,0.4787,1,15,0.032702,2.68,Medium,0.0819,max_contract_vs_cost_of_funds,52203273.92,0.4788,21527385.02,0.013600000000000003,0.046302,0.046302,1.6478085000000002,1.0135,1.6700539147500004,1.6700539147500004,macro_plus_industry,v1.0,baseline,0.07732683636075452,0.05072,0.12804683636075453,0.114068,0.12804683636075453,0.11344078983075598,True,development_stage_presale_lvr_proxy,0.12804683636075453,development,Unknown,Mid-Construction,NotApplicable,Residential Houses/Lots,Medium,7.0,Good,0.9
191,Development,NSW,Industrial,Manufacturing,4,38251719.25,48014798.44,13713627.9,42054513.93,48014798.44,30286929.33,0.7918,0.6308,27848471.09,1154970.41,29003441.5,0.7982,Near-Complete,0.8509,40856358.84,8730467.61,2024-03-25,Pre-sale Shortfall,0.0838,0.0818,0.0838,0.1241,0,20,0.324775,3.5,Elevated,0.0838,max_contract_vs_cost_of_funds,48014798.44,0.7982,8730467.61,0.03,0.35477499999999995,0.35477499999999995,1.3018253627933674,1.075,1.3994622650028699,1.3994622650028699,macro_plus_industry,v1.0,baseline,0.49649422506639307,0.054000000000000006,0.5504942250663931,0.18210800000000002,0.5504942250663931,0.45024482272800237,True,development_stage_presale_lvr_proxy,0.5504942250663931,development,Unknown,Near-Complete,NotApplicable,Industrial,Elevated,9.0,Strong,0.7
192,Development,NSW,Mixed-Use,Construction,117,62149514.46,75278667.99,20273442.29,66984138.6,75278667.99,47638847.41,0.7665,0.6328,42909655.6,2597744.35,45507399.94,0.9921,Complete Unsold,0.7358,55387587.92,471426.31,2020-07-14,90 DPD,0.0918,0.0659,0.0918,0.1102,0,13,0.0,2.68,Medium,0.0918,max_contract_vs_cost_of_funds,75278667.99,0.9921,471426.31,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.249391799900378,1.0135,1.2662585891990332,1.2662585891990332,macro_plus_industry,v1.0,baseline,0.017221116813106854,0.05072,0.06794111681310686,0.12829600000000002,0.06794111681310686,0.0592245432904525,True,development_stage_presale_lvr_proxy,0.06794111681310686,development,Unknown,Complete Unsold,NotApplicable,Mixed-Use,Medium,8.0,Good,0.9
193,Development,ACT,Residential Apartments,Construction,89,28732503.47,42597637.35,7489287.73,37482468.59,42597637.35,18054284.21,0.6284,0.4238,16862853.47,1259454.08,18122307.55,0.7065,Near-Complete,0.7048,30024937.62,9493812.35,2021-05-09,Pre-sale Shortfall,0.0889,0.0607,0.0889,0.1201,1,9,0.0,2.68,Medium,0.0889,max_contract_vs_cost_of_funds,42597637.35,0.7065,9493812.35,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.31334025,1.0135,1.331070343375,1.331070343375,macro_plus_industry,v1.0,baseline,0.018102556669900002,0.05072,0.0688225566699,0.164576,0.0688225566699,0.05749601558339454,True,development_stage_presale_lvr_proxy,0.0688225566699,development,Unknown,Near-Complete,NotApplicable,Residential Apartments,Medium,10.0,Strong,0.7
194,Development,NSW,Residential Apartments,Construction,65,74858517.75,112998953.83,28038618.85,31991722.27,112998953.83,42218593.13,0.564,0.3736,21048734.91,1250296.68,22299031.59,0.0788,Early Construction,0.6831,77191966.44,69029514.88,2024-01-08,Pre-sale Shortfall,0.097,0.0807,0.097,0.6,0,9,0.103382,2.68,Medium,0.097,max_contract_vs_cost_of_funds,112998953.83,0.0788,69029514.88,0.013600000000000003,0.116982,0.116982,1.6375000000000002,1.0135,1.6596062500000004,1.6596062500000004,macro_plus_industry,v1.0,baseline,0.19414405833750006,0.05072,0.24486405833750008,0.07197200000000001,0.24486405833750008,0.22724070233083352,True,development_stage_presale_lvr_proxy,0.24486405833750008,development,Unknown,Early Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
195,Development,VIC,Mixed-Use,Construction,13,19818173.34,28304143.6,7212495.32,8452832.31,28304143.6,12989598.18,0.6554,0.4589,6277924.11,359551.66,6637475.77,0.1339,Early Construction,0.2387,6756999.03,17744899.4,2022-12-23,Builder Insolvency,0.0797,0.0707,0.0797,0.6,1,23,0.947346,2.68,Medium,0.0797,max_contract_vs_cost_of_funds,28304143.6,0.1339,17744899.4,0.013600000000000003,0.9609460000000001,0.9609460000000001,1.679166666666667,1.0135,1.701835416666667,1.701835416666667,macro_plus_industry,v1.0,baseline,1.635371936304167,0.05072,1.686091936304167,0.05,1.0,0.95,True,development_stage_presale_lvr_proxy,1.0,development,Unknown,Early Construction,NotApplicable,Mixed-Use,Medium,5.0,Satisfactory,1.15
196,Development,VIC,Commercial Office,Professional Services,7,30970521.47,38611083.97,10184589.19,18540022.13,38611083.97,17782814.89,0.5742,0.4606,13676122.87,597086.57,14273209.44,0.4082,Mid-Construction,0.4159,16059542.24,17547256.7,2023-12-22,Builder Insolvency,0.0954,0.0672,0.0954,0.5198,1,21,0.439335,2.18,Medium,0.0954,max_contract_vs_cost_of_funds,38611083.97,0.4082,17547256.7,0.0036000000000000034,0.44293499999999997,0.44293499999999997,1.692509,0.976,1.651888784,1.651888784,macro_plus_industry,v1.0,baseline,0.7316793585410399,0.048720000000000006,0.7803993585410399,0.08,0.7803993585410399,0.7179674098577568,True,development_stage_presale_lvr_proxy,0.7803993585410399,development,Unknown,Mid-Construction,NotApplicable,Commercial Office,Low,8.0,Good,0.9
197,Development,VIC,Residential Apartments,Construction,119,37612253.44,45590983.3,15123580.05,26349285.02,45590983.3,23181775.09,0.6163,0.5085,17717114.79,1015270.7,18732385.49,0.4705,Mid-Construction,0.623,28401718.94,20383877.19,2020-04-18,Interest Reserve Exhausted,0.0818,0.0552,0.0818,0.4221,1,24,0.354816,2.68,Medium,0.0818,max_contract_vs_cost_of_funds,45590983.3,0.4705,20383877.19,0.013600000000000003,0.368416,0.368416,1.6740555000000001,1.0135,1.6966552492500002,1.6966552492500002,macro_plus_industry,v1.0,baseline,0.6250749403076881,0.05072,0.675794940307688,0.09476,0.675794940307688,0.6117566117641315,True,development_stage_presale_lvr_proxy,0.675794940307688,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,8.0,Good,0.9
198,Development,QLD,Mixed-Use,Construction,70,11616477.16,17269061.81,3962622.06,15055203.73,17269061.81,7787543.77,0.6704,0.451,7020425.24,322381.76,7342807.0,1.0,Complete Unsold,0.7278,12568929.1,0.0,2020-03-27,90 DPD,0.0887,0.0682,0.0887,0.1282,0,12,0.0,2.68,Medium,0.0887,max_contract_vs_cost_of_funds,17269061.81,1.0,0.0,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.253844,1.0135,1.270770894,1.270770894,macro_plus_industry,v1.0,baseline,0.017282484158400002,0.05072,0.0680024841584,0.127336,0.0680024841584,0.05934331983560598,True,development_stage_presale_lvr_proxy,0.0680024841584,development,Unknown,Complete Unsold,NotApplicable,Mixed-Use,Medium,9.0,Strong,0.7
199,Development,NSW,Residential Apartments,Construction,78,28084043.98,44075236.33,7302588.09,15068220.77,44075236.33,17932864.32,0.6385,0.4069,13351949.8,654957.92,14006907.72,0.3865,Mid-Construction,0.413,18204013.09,15717597.24,2020-01-02,Cost Overrun,0.0841,0.0821,0.0841,0.6,1,18,0.0,2.68,Medium,0.0841,max_contract_vs_cost_of_funds,44075236.33,0.3865,15717597.24,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.703,1.0135,1.7259905000000002,1.7259905000000002,macro_plus_industry,v1.0,baseline,0.023473470800000007,0.05072,0.07419347080000001,0.08,0.07419347080000001,0.068257993136,True,development_stage_presale_lvr_proxy,0.07419347080000001,development,Unknown,Mid-Construction,NotApplicable,Residential Apartments,Medium,7.0,Good,0.9
200,Development,VIC,Mixed-Use,Construction,34,8034788.56,9623791.55,2985039.01,7679223.34,9623791.55,5177230.46,0.6444,0.538,4628837.73,166817.31,4795655.04,0.7118,Near-Complete,0.8371,8055652.43,2274789.34,2020-12-31,Cost Overrun,0.0958,0.0811,0.0958,0.2021,1,11,0.017084,2.68,Medium,0.0958,max_contract_vs_cost_of_funds,9623791.55,0.7118,2274789.34,0.013600000000000003,0.030684000000000003,0.030684000000000003,1.34634525,1.0135,1.364520910875,1.364520910875,macro_plus_industry,v1.0,baseline,0.04186895962928851,0.05072,0.09258895962928851,0.180452,0.09258895962928851,0.07588109668626414,True,development_stage_presale_lvr_proxy,0.09258895962928851,development,Unknown,Near-Complete,NotApplicable,Mixed-Use,Medium,11.0,Strong,0.7
