loan_id,product,cashflow_product,state,industry,annual_revenue,ebitda,ebitda_margin,leverage_ratio,dscr,bureau_score,fcf_margin,revenue_cagr,conduct_classification,years_in_business,pd_estimate,pd_score_band,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_receivables_security,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,industry_recovery_haircut,lgd_industry_adjusted,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,dscr_stress_overlay,conduct_overlay,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
125,Cashflow Lending,Merchant Cash Advance,QLD,Accommodation & Food,6752124.34,963509.11,0.1427,6.01,1.4224,754,0.162,0.2113,Green,12,0.018803,A,Revolving,4917904.8,4618639.21,299265.6,0.6995,4827963.7,Senior Unsecured,0,0.0753,2024-03-05,Covenant Breach,0.1031,0.0637,0.1031,Workout,28,0.65565,2.68,Medium,2.7,3.7,0.013600000000000003,0.66925,1.2606666666666668,1.0135,1.277685666666667,1.277685666666667,macro_plus_industry,v1.0,baseline,0.8550911324166669,0.0344896,0.8895807324166669,0.0,0.0,0.55,0.8895807324166669,cashflow_lending,A,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Medium
126,Cashflow Lending,Trade Finance,WA,Wholesale Trade,2177387.74,103231.77,0.0474,98.85,1.6047,623,0.1856,0.2958,Green,1,0.029084,B,Term,5617397.46,4503772.91,1113624.55,1.0,5617397.46,Senior Secured,1,0.5083,2023-01-19,90 DPD,0.1018,0.0532,0.1018,DOCA,15,0.505095,3.23,Elevated,3.5,2.9,0.0246,0.5296949999999999,1.09,1.05475,1.1496775000000001,1.1496775000000001,macro_plus_industry,v1.0,baseline,0.6089784233625,0.0402192,0.6491976233625,0.0,0.0,0.4,0.6491976233625,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Elevated
127,Cashflow Lending,Business Line of Credit,SA,Wholesale Trade,6283760.54,631568.93,0.1005,8.39,0.9732,626,0.152,0.1276,Green,10,0.032344,B,Revolving,4686718.14,4009791.8,676926.34,0.5024,4349903.65,Senior Unsecured,0,0.1149,2022-04-24,Voluntary Administration,0.0874,0.0716,0.0874,Write-off,28,0.708905,3.23,Elevated,3.5,2.9,0.0246,0.733505,1.26556438974359,1.05475,1.3348540400820517,1.3348540400820517,macro_plus_industry,v1.0,baseline,0.9791221126703853,0.0402192,1.0258773126703853,0.006536000000000002,0.0,0.5,1.0,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
128,Cashflow Lending,Trade Finance,NSW,Mining,1682247.36,267306.15,0.1589,16.85,2.1381,653,0.1286,0.2724,Green,8,0.024091,A,Term,3272544.96,3194183.39,78361.57,1.0,3272544.96,Senior Secured,1,0.7247,2019-12-01,Voluntary Administration,0.0776,0.0643,0.0776,Write-off,23,0.27685,3.5,Elevated,3.5,2.9,0.03,0.30684999999999996,1.0878333333333334,1.075,1.1694208333333334,1.1694208333333334,macro_plus_industry,v1.0,baseline,0.3588367827083333,0.03672,0.4,0.0,0.0,0.4,0.4,cashflow_lending,A,Trade Finance,Trade Finance,NotApplicable,Elevated
129,Cashflow Lending,Trade Finance,VIC,Transport,2487975.12,380221.59,0.1528,28.28,2.6775,659,-0.0378,0.0598,Amber,10,0.039442,B,Term,7709625.67,7704106.0,5519.68,1.0,7709625.67,Senior Secured,1,0.5209,2023-09-06,90 DPD,0.0829,0.058,0.0829,Workout,14,0.486819,2.14,Medium,2.6,3.8,0.0028000000000000026,0.489619,1.09,0.973,1.06057,1.06057,macro_plus_industry,v1.0,baseline,0.51927522283,0.036905600000000004,0.56118082283,0.0,0.005,0.4,0.56118082283,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Low
130,Cashflow Lending,Professional Practice Loan,VIC,Construction,2531966.36,148597.92,0.0587,7.48,2.6339,631,0.0301,0.0144,Green,5,0.041374,B,Term,674780.03,567849.0,106931.04,1.0,674780.03,Senior Unsecured,0,0.1214,2021-08-18,Covenant Breach,0.0892,0.0501,0.0892,DOCA,14,0.610831,2.68,Medium,3.3,3.1,0.013600000000000003,0.6244310000000001,1.09,1.0135,1.1047150000000001,1.1047150000000001,macro_plus_industry,v1.0,baseline,0.6898182921650001,0.0385472,0.7283654921650001,0.0,0.0,0.45,0.7283654921650001,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
131,Cashflow Lending,Equipment Finance,ACT,Agriculture,1110863.88,99477.33,0.0895,121.02,2.0299,636,0.1108,0.2257,Green,10,0.023973,A,Term,7857341.69,7428537.35,428804.34,1.0,7857341.69,Senior Unsecured,0,0.1412,2019-02-19,Covenant Breach,0.0966,0.0548,0.0966,Workout,23,0.653454,3.5,Elevated,2.9,3.6,0.03,0.683454,1.0878333333333334,1.075,1.1694208333333334,1.1694208333333334,macro_plus_industry,v1.0,baseline,0.799245346225,0.03672,0.835965346225,0.0,0.0,0.45,0.835965346225,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Elevated
132,Cashflow Lending,Working Capital Facility,QLD,Manufacturing,3025340.08,142274.55,0.047,23.24,2.3568,694,0.1542,-0.1399,Green,20,0.02702,B,Revolving,3380868.22,2076176.46,1304691.76,0.7823,3096818.67,Senior Unsecured,0,0.1276,2022-11-21,Voluntary Administration,0.0849,0.0645,0.0849,Workout,11,0.641874,3.5,Elevated,3.2,3.1,0.03,0.671874,1.19,1.075,1.27925,1.27925,macro_plus_industry,v1.0,baseline,0.8594948145,0.04104,0.9005348145,0.0,0.0,0.5,0.9005348145,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
133,Cashflow Lending,Business Term Loan,WA,Mining,7824282.0,993866.63,0.127,4.2,2.5356,780,0.119,-0.0845,Green,25,0.015875,A,Term,3614095.25,3163296.25,450799.0,1.0,3614095.25,Senior Unsecured,0,0.1304,2022-10-31,90 DPD,0.0756,0.0663,0.0756,Voluntary Administration,26,0.596346,3.5,Elevated,3.5,2.9,0.03,0.6263460000000001,1.1498666666666666,1.075,1.2361066666666665,1.2361066666666665,macro_plus_industry,v1.0,baseline,0.7742304662399999,0.03672,0.8109504662399999,0.0,0.0,0.45,0.8109504662399999,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
134,Cashflow Lending,Working Capital Facility,QLD,Transport,37378685.08,3042456.74,0.0814,2.42,1.7078,649,0.1894,0.0967,Green,18,0.034959,B,Revolving,6201166.18,4236806.79,1964359.39,0.7671,5743735.0,Senior Unsecured,0,0.0382,2022-04-01,90 DPD,0.1033,0.0666,0.1033,Workout,17,0.614545,2.14,Medium,2.6,3.8,0.0028000000000000026,0.617345,1.19,0.973,1.15787,1.15787,macro_plus_industry,v1.0,baseline,0.71480525515,0.036905600000000004,0.75171085515,0.0,0.0,0.5,0.75171085515,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
135,Cashflow Lending,Business Term Loan,QLD,Mining,2089155.3,323170.71,0.1547,15.23,2.8517,761,-0.0004,0.2915,Green,7,0.019623,A,Term,2562711.12,2385308.81,177402.31,1.0,2562711.12,Senior Unsecured,0,0.1717,2018-02-21,90 DPD,0.0765,0.0533,0.0765,DOCA,13,0.514876,3.5,Elevated,3.5,2.9,0.03,0.544876,1.1199999999999999,1.075,1.2039999999999997,1.2039999999999997,macro_plus_industry,v1.0,baseline,0.6560307039999999,0.03672,0.6927507039999998,0.0,0.0,0.45,0.6927507039999998,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
136,Cashflow Lending,Business Line of Credit,VIC,Agriculture,2946891.3,581215.38,0.1972,9.48,3.3065,696,-0.0003,-0.0909,Green,19,0.028509,B,Revolving,4801626.98,2876687.59,1924939.4,0.7047,4233138.5,Senior Unsecured,0,0.0593,2022-03-15,Cash Flow Shortfall,0.0948,0.07,0.0948,Workout,14,0.61386,3.5,Elevated,2.9,3.6,0.03,0.64386,1.19,1.075,1.27925,1.27925,macro_plus_industry,v1.0,baseline,0.823657905,0.04104,0.864697905,0.0,0.0,0.5,0.864697905,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
137,Cashflow Lending,Trade Finance,NSW,Retail Trade,6518797.47,646570.87,0.0992,12.75,3.3858,642,-0.0115,0.2137,Green,14,0.016266,A,Term,4413240.32,3815561.01,597679.31,1.0,4413240.32,Senior Secured,1,0.4913,2024-06-16,Bureau Downgrade,0.0717,0.0714,0.0717,Voluntary Administration,18,0.500972,3.23,Elevated,3.1,3.2,0.0246,0.5255719999999999,1.07,1.05475,1.1285825,1.1285825,macro_plus_industry,v1.0,baseline,0.5931513616899999,0.0359856,0.6291369616899999,0.0,0.0,0.4,0.6291369616899999,cashflow_lending,A,Trade Finance,Trade Finance,NotApplicable,Elevated
138,Cashflow Lending,Working Capital Facility,NSW,Mining,1662851.38,347007.37,0.2087,25.85,0.848,595,0.0916,-0.0719,Green,7,0.083679,D,Revolving,7417372.61,6568383.68,848988.94,0.5036,6995968.54,Senior Unsecured,0,0.144,2020-06-18,Covenant Breach,0.0756,0.0762,0.0762,Workout,22,0.836946,3.5,Elevated,3.5,2.9,0.03,0.866946,1.2977193846153847,1.075,1.3950483384615384,1.3950483384615384,macro_plus_industry,v1.0,baseline,1.209431576835877,0.04752000000000001,1.265991576835877,0.009040000000000001,0.0,0.5,1.0,cashflow_lending,D,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
139,Cashflow Lending,Professional Practice Loan,NSW,Transport,13967354.34,1622485.43,0.1162,3.17,2.3976,614,0.1081,-0.0998,Green,15,0.032261,B,Term,3661375.29,3655591.19,5784.1,1.0,3661375.29,Senior Unsecured,0,0.1168,2022-08-03,Cash Flow Shortfall,0.0779,0.0798,0.0798,Workout,14,0.652659,2.14,Medium,2.6,3.8,0.0028000000000000026,0.655459,1.09,0.973,1.06057,1.06057,macro_plus_industry,v1.0,baseline,0.69516015163,0.036905600000000004,0.73206575163,0.0,0.0,0.45,0.73206575163,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Low
140,Cashflow Lending,Professional Practice Loan,QLD,Professional Services,1734155.68,150375.52,0.0867,62.05,1.7584,618,0.1931,0.0676,Amber,3,0.032379,B,Term,6608587.74,5570915.52,1037672.22,1.0,6608587.74,Senior Unsecured,0,0.0457,2021-02-26,Covenant Breach,0.0994,0.0644,0.0994,Write-off,26,0.677368,2.18,Medium,2.3,4.3,0.0036000000000000034,0.680968,1.1190666666666667,0.976,1.0922090666666666,1.0922090666666666,macro_plus_industry,v1.0,baseline,0.7437594237098667,0.0370272,0.7857866237098667,0.0,0.005,0.45,0.7857866237098667,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Low
141,Cashflow Lending,Working Capital Facility,VIC,Accommodation & Food,3599164.58,252807.38,0.0702,33.44,2.8888,704,0.0974,0.1068,Green,20,0.015425,A,Revolving,7751757.75,7256141.29,495616.46,0.6888,7597524.01,Senior Unsecured,0,0.0364,2019-10-03,Cash Flow Shortfall,0.0803,0.0596,0.0803,Voluntary Administration,28,0.623839,2.68,Medium,2.7,3.7,0.013600000000000003,0.6374390000000001,1.209,1.0135,1.2253215000000002,1.2253215000000002,macro_plus_industry,v1.0,baseline,0.7810677116385002,0.0344896,0.8155573116385002,0.0,0.0,0.5,0.8155573116385002,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Medium
142,Cashflow Lending,Equipment Finance,QLD,Professional Services,15929254.4,2627627.05,0.165,2.12,1.563,640,0.1755,-0.0841,Green,16,0.023858,A,Term,3288855.96,2707426.29,581429.67,1.0,3288855.96,Senior Unsecured,0,0.1794,2018-04-17,90 DPD,0.09,0.054,0.09,Workout,12,0.599251,2.18,Medium,2.3,4.3,0.0036000000000000034,0.602851,1.07,0.9760000000000001,1.0443200000000001,1.0443200000000001,macro_plus_industry,v1.0,baseline,0.6295693563200001,0.0331296,0.6626989563200001,0.0,0.0,0.45,0.6626989563200001,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Low
143,Cashflow Lending,Equipment Finance,WA,Education & Training,1385845.08,188553.15,0.1361,18.85,3.088,635,-0.0497,0.0954,Green,13,0.035275,B,Term,3471480.35,3217196.26,254284.09,1.0,3471480.35,Senior Unsecured,0,0.1505,2022-05-28,Cash Flow Shortfall,0.1003,0.0627,0.1003,Workout,29,0.618117,2.3,Medium,1.8,5.0,0.005999999999999997,0.624117,1.1299666666666668,0.9850000000000001,1.1130171666666668,1.1130171666666668,macro_plus_industry,v1.0,baseline,0.6946529350085001,0.037392,0.7320449350085001,0.0,0.0,0.45,0.7320449350085001,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Low
144,Cashflow Lending,Merchant Cash Advance,SA,Accommodation & Food,2871364.18,214859.33,0.0748,41.7,2.0084,695,0.1563,0.0817,Green,21,0.020764,A,Revolving,4965233.04,3415421.69,1549811.35,0.7473,4573573.44,Senior Unsecured,0,0.1886,2023-02-19,Voluntary Administration,0.0746,0.0695,0.0746,DOCA,16,0.590297,2.68,Medium,2.7,3.7,0.013600000000000003,0.603897,1.22,1.0135,1.23647,1.23647,macro_plus_industry,v1.0,baseline,0.7467005235899999,0.0344896,0.78119012359,0.0,0.0,0.55,0.78119012359,cashflow_lending,A,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Medium
145,Cashflow Lending,Equipment Finance,QLD,Health Care,3158148.56,428634.17,0.1357,17.41,2.4584,729,0.124,0.1342,Green,8,0.01494,A,Term,6559626.24,5641575.77,918050.47,1.0,6559626.24,Senior Unsecured,0,0.0966,2020-06-18,Covenant Breach,0.0758,0.0507,0.0758,DOCA,13,0.529775,2.22,Medium,2.1,4.5,0.004400000000000004,0.534175,1.07,0.979,1.04753,1.04753,macro_plus_industry,v1.0,baseline,0.55956433775,0.0332384,0.59280273775,0.0,0.0,0.45,0.59280273775,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Low
146,Cashflow Lending,Working Capital Facility,VIC,Manufacturing,3532266.91,234559.3,0.0664,33.29,2.1359,595,-0.025,-0.0424,Green,6,0.059468,C,Revolving,5773000.31,3356783.42,2416216.89,0.768,5212442.67,Senior Unsecured,0,0.0293,2021-01-03,90 DPD,0.0764,0.0623,0.0764,Write-off,25,0.732349,3.5,Elevated,3.2,3.1,0.03,0.762349,1.228,1.075,1.3200999999999998,1.3200999999999998,macro_plus_industry,v1.0,baseline,1.0063769149,0.0432,1.0495769148999998,0.0,0.0,0.5,1.0,cashflow_lending,C,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
147,Cashflow Lending,Business Term Loan,VIC,Construction,2172627.11,290061.9,0.1335,38.25,2.7065,538,0.0544,0.1081,Amber,5,0.049931,B,Term,6049583.48,5694975.49,354607.99,1.0,6049583.48,Senior Unsecured,0,0.0549,2018-01-04,Voluntary Administration,0.0783,0.0703,0.0783,Voluntary Administration,10,0.632913,2.68,Medium,3.3,3.1,0.013600000000000003,0.646513,1.14,1.0135,1.15539,1.15539,macro_plus_industry,v1.0,baseline,0.7469746550699999,0.0385472,0.79052185507,0.0,0.005,0.45,0.79052185507,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Medium
148,Cashflow Lending,Merchant Cash Advance,VIC,Agriculture,1504419.5,274111.16,0.1822,44.91,1.8836,654,0.2,-0.0433,Green,27,0.03854,B,Revolving,6675810.08,5832905.95,842904.13,0.7631,6476090.16,Senior Unsecured,0,0.1272,2022-05-09,Cash Flow Shortfall,0.0868,0.0757,0.0868,Write-off,26,0.669557,3.5,Elevated,2.9,3.6,0.03,0.699557,1.2730666666666666,1.075,1.3685466666666666,1.3685466666666666,macro_plus_industry,v1.0,baseline,0.9573764004933333,0.04104,0.9984164004933332,0.0,0.0,0.55,0.9984164004933332,cashflow_lending,B,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Elevated
149,Cashflow Lending,Business Term Loan,NSW,Information Technology,461698.91,93847.16,0.2033,76.83,2.2459,718,-0.0214,0.1795,Green,26,0.019077,A,Term,5933916.03,5313326.03,620590.0,1.0,5933916.03,Senior Unsecured,0,0.1185,2022-09-20,Covenant Breach,0.1037,0.0559,0.1037,DOCA,28,0.595803,2.55,Medium,2.0,4.8,0.010999999999999996,0.606803,1.1573333333333333,1.00375,1.1616733333333333,1.1616733333333333,macro_plus_industry,v1.0,baseline,0.7049068636866667,0.034136,0.7390428636866666,0.0,0.0,0.45,0.7390428636866666,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Medium
150,Cashflow Lending,Professional Practice Loan,QLD,Arts & Recreation,2267778.55,301488.3,0.1329,10.61,1.4872,685,0.1899,0.1487,Amber,27,0.026375,B,Term,3075946.7,2637828.94,438117.76,1.0,3075946.7,Senior Unsecured,0,0.0693,2021-12-20,90 DPD,0.1038,0.0744,0.1038,Workout,15,0.697544,3.1,Elevated,2.4,3.3,0.022000000000000002,0.7195440000000001,1.09,1.045,1.13905,1.13905,macro_plus_industry,v1.0,baseline,0.8195965932,0.039824,0.8644205932,0.0,0.005,0.45,0.8644205932,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Elevated
151,Cashflow Lending,Invoice Finance,VIC,Professional Services,2838000.9,614390.09,0.2165,3.77,3.097,641,0.0668,0.1554,Amber,7,0.0332,B,Revolving,2383328.7,2116782.21,266546.49,0.6295,2284573.19,Senior Secured,1,0.4436,2023-07-28,Voluntary Administration,0.0855,0.0669,0.0855,Write-off,12,0.550071,2.18,Medium,2.3,4.3,0.0036000000000000034,0.553671,1.09,0.9760000000000001,1.0638400000000001,1.0638400000000001,macro_plus_industry,v1.0,baseline,0.5890173566400001,0.0370272,0.6310445566400001,0.0,0.005,0.35,0.6310445566400001,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Low
152,Cashflow Lending,Business Term Loan,NSW,Professional Services,3313137.09,608387.53,0.1836,9.59,1.9576,680,0.0425,0.1214,Amber,26,0.031964,B,Term,3545145.03,3058530.63,486614.39,1.0,3545145.03,Senior Unsecured,0,0.1624,2022-01-04,90 DPD,0.102,0.052,0.102,DOCA,16,0.649292,2.18,Medium,2.3,4.3,0.0036000000000000034,0.652892,1.14,0.976,1.1126399999999999,1.1126399999999999,macro_plus_industry,v1.0,baseline,0.72643375488,0.0370272,0.76846095488,0.0,0.005,0.45,0.76846095488,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Low
153,Cashflow Lending,Business Line of Credit,NSW,Financial Services,5275333.35,1144314.78,0.2169,6.47,2.3561,639,-0.0027,0.2823,Green,4,0.033216,B,Revolving,7109460.12,3526054.22,3583405.9,0.6683,5920939.06,Senior Unsecured,0,0.1313,2020-12-22,90 DPD,0.0924,0.0556,0.0924,Workout,16,0.635321,2.45,Medium,2.5,4.0,0.009000000000000005,0.644321,1.19,0.99625,1.1855375,1.1855375,macro_plus_industry,v1.0,baseline,0.7638667075375,0.037848,0.8017147075375,0.0,0.0,0.5,0.8017147075375,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Low
154,Cashflow Lending,Working Capital Facility,WA,Manufacturing,3782324.78,498727.47,0.1319,4.39,2.9229,623,0.0498,0.2382,Red,7,0.036022,B,Revolving,1890483.41,1740997.49,149485.92,0.5516,1823453.67,Senior Unsecured,0,0.1727,2021-04-09,Cash Flow Shortfall,0.0774,0.066,0.0774,Write-off,16,0.655422,3.5,Elevated,3.2,3.1,0.03,0.685422,1.19,1.075,1.27925,1.27925,macro_plus_industry,v1.0,baseline,0.8768260935,0.04104,0.9328660934999999,0.0,0.015,0.5,0.9328660934999999,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
155,Cashflow Lending,Invoice Finance,NSW,Manufacturing,1024395.18,66720.03,0.0651,101.03,1.1829,595,0.0828,0.0865,Amber,17,0.07971,D,Revolving,5650469.54,4354475.97,1295993.57,0.7013,5263317.12,Senior Secured,1,0.7489,2018-06-04,90 DPD,0.1,0.0682,0.1,Workout,13,0.560722,3.5,Elevated,3.2,3.1,0.03,0.5907220000000001,1.1422144307692308,1.075,1.227880513076923,1.227880513076923,macro_plus_industry,v1.0,baseline,0.7253360324458262,0.04752000000000001,0.7801980324458262,0.002342,0.005,0.35,0.7801980324458262,cashflow_lending,D,Invoice Finance,Invoice Finance,NotApplicable,Elevated
156,Cashflow Lending,Business Term Loan,QLD,Accommodation & Food,479439.42,34139.16,0.0712,199.23,1.234,533,0.087,-0.029,Red,2,0.082818,D,Term,3442151.49,3330907.6,111243.9,1.0,3442151.49,Senior Unsecured,0,0.1819,2020-05-09,Cash Flow Shortfall,0.0851,0.0556,0.0851,Voluntary Administration,12,0.834511,2.68,Medium,2.7,3.7,0.013600000000000003,0.8481110000000001,1.187188923076923,1.0135,1.2032159735384615,1.2032159735384615,macro_plus_industry,v1.0,baseline,1.0204607025336783,0.0446336,1.0814143025336782,0.0013200000000000013,0.015,0.45,1.0,cashflow_lending,D,Business Term Loan,Business Term Loan,NotApplicable,Medium
157,Cashflow Lending,Business Term Loan,VIC,Transport,2192299.71,353447.35,0.1612,13.43,3.2863,560,0.1328,0.1643,Green,25,0.019019,A,Term,3150527.34,2653782.64,496744.69,1.0,3150527.34,Senior Unsecured,0,0.1288,2020-07-15,Voluntary Administration,0.0867,0.0706,0.0867,Write-off,8,0.509985,2.14,Medium,2.6,3.8,0.0028000000000000026,0.512785,1.1199999999999999,0.973,1.0897599999999998,1.0897599999999998,macro_plus_industry,v1.0,baseline,0.5588125815999999,0.0330208,0.5918333815999999,0.0,0.0,0.45,0.5918333815999999,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Low
158,Cashflow Lending,Business Term Loan,QLD,Information Technology,2372494.09,282522.32,0.1191,5.19,0.8721,687,0.1003,0.1809,Green,21,0.036219,B,Term,1401048.7,1183473.89,217574.82,1.0,1401048.7,Senior Unsecured,0,0.1497,2024-02-14,Covenant Breach,0.0724,0.0649,0.0724,Voluntary Administration,11,0.709603,2.55,Medium,2.0,4.8,0.010999999999999996,0.720603,1.185028246153846,1.00375,1.1894721020769228,1.1894721020769228,macro_plus_industry,v1.0,baseline,0.8571371651729368,0.038152,0.9038471651729367,0.008558000000000001,0.0,0.45,0.9038471651729367,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Medium
159,Cashflow Lending,Professional Practice Loan,QLD,Construction,4470709.54,950949.51,0.2127,3.63,2.1863,726,0.0142,0.1576,Amber,27,0.023471,A,Term,2129838.93,1716398.04,413440.89,1.0,2129838.93,Senior Unsecured,0,0.1015,2019-04-15,Cash Flow Shortfall,0.0731,0.0562,0.0731,DOCA,16,0.623122,2.68,Medium,3.3,3.1,0.013600000000000003,0.636722,1.07,1.0135,1.084445,1.084445,macro_plus_industry,v1.0,baseline,0.69048998929,0.0344896,0.7299795892900001,0.0,0.005,0.45,0.7299795892900001,cashflow_lending,A,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
160,Cashflow Lending,Professional Practice Loan,VIC,Retail Trade,8810416.32,1697255.71,0.1926,7.05,1.3039,690,0.1386,0.1918,Green,34,0.033344,B,Term,6615700.56,6544760.07,70940.49,1.0,6615700.56,Senior Unsecured,0,0.1527,2021-01-18,90 DPD,0.0672,0.0729,0.0729,Write-off,6,0.660919,3.23,Elevated,3.1,3.2,0.0246,0.685519,1.09,1.05475,1.1496775000000001,1.1496775000000001,macro_plus_industry,v1.0,baseline,0.7881257701225001,0.0402192,0.8283449701225001,0.0,0.0,0.45,0.8283449701225001,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Elevated
161,Cashflow Lending,Merchant Cash Advance,WA,Mining,2329605.15,223411.22,0.0959,8.83,1.8513,645,0.1146,0.0997,Green,14,0.039199,B,Revolving,1603332.82,1022895.75,580437.07,0.6064,1374849.45,Senior Unsecured,0,0.1972,2019-11-16,90 DPD,0.1026,0.0528,0.1026,Voluntary Administration,13,0.683848,3.5,Elevated,3.5,2.9,0.03,0.713848,1.24,1.075,1.333,1.333,macro_plus_industry,v1.0,baseline,0.9515593840000001,0.04104,0.992599384,0.0,0.0,0.55,0.992599384,cashflow_lending,B,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Elevated
162,Cashflow Lending,Business Line of Credit,VIC,Information Technology,1950326.53,126397.08,0.0648,61.7,1.7899,659,-0.0365,-0.056,Green,32,0.042016,B,Revolving,6976567.25,4577684.33,2398882.92,0.7275,6322772.06,Senior Unsecured,0,0.0455,2021-09-22,Covenant Breach,0.0677,0.0645,0.0677,Workout,13,0.622671,2.55,Medium,2.0,4.8,0.010999999999999996,0.633671,1.19,1.00375,1.1944624999999998,1.1944624999999998,macro_plus_industry,v1.0,baseline,0.7568962468374998,0.038152,0.7950482468374998,0.0,0.0,0.5,0.7950482468374998,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Medium
