loan_id,product,state,property_type,occupancy,loan_type,mortgage_class,property_value_orig,original_ltv,original_principal,credit_score,dti,seasoning_months,default_date,property_value_at_default,ead,ltv_at_default,lmi_flag,lmi_eligible,contract_rate_proxy,cost_of_funds_proxy,discount_rate,house_price_decline,unemployment_shock,rate_shock,resolution_type,workout_months,realised_lgd,discount_rate_proxy_used,discount_rate_source,arrears_stage_proxy,proxy_arrears_flag,repayment_behaviour_proxy,proxy_behaviour_flag,borrower_type_proxy,cure_rate_proxy,liquidation_loss_proxy,lgd_cure_proxy,foreclosure_channel_flag,cure_overlay_applied_flag,cure_overlay_source,lgd_base,downturn_scalar,house_price_driver,house_price_source,unemployment_driver,unemployment_source,unemployment_year_bucket,rate_shock_driver,rate_shock_source,macro_downturn_scalar,industry_downturn_adjustment,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,lgd_with_moc,lgd_after_lmi,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,capital_K,rwa,rwa_after_apra_scalar
107,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,2192935.4,0.5211,1142702.15,645,0.4472,96,2021-12-18,4553010.41,851724.91,0.1871,0,0,0.0485,0.0491,0.0491,0.0,0.03,0.0006,Cure,5,0.01784,0.0491,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36833599999999994,0.028242863294409688,0.01784,0,True,mortgage_proxy_two_stage,0.01784,1.1199168000000002,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0006,observed_rate_shock,1.1199168000000002,1.0,1.1199168000000002,macro_only,v1.0,baseline,0.019979315712000005,0.039979315712,0.039979315712,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,254875.5,280363.05
108,Mortgage,QLD,House,Investor,Interest-Only,Standard,2298208.0,0.6243,1434716.79,694,0.4179,94,2021-03-03,380232.42,1226498.88,3.2257,0,0,0.0555,0.0378,0.0555,0.4,0.03,0.0,Property Sale,17,0.785008,0.0555,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.091852,0.8644053612406789,0.785008,1,True,mortgage_proxy_two_stage,0.785008,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,1.0139791334400003,1.0339791334400004,1.0339791334400004,1.0,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.239397,3670252.15,4037277.36
109,Mortgage,NSW,House,Investor,P&I,Non-Standard,945344.65,0.8181,773423.72,709,0.5465,77,2018-11-12,1452841.23,618731.73,0.4259,1,1,0.0393,0.0396,0.0396,0.0,0.01,0.0003,Cure,5,0.017019,0.0396,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.23642,0.022288430812750462,0.017019,0,True,mortgage_proxy_two_stage,0.017019,1.0934784000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0003,observed_rate_shock,1.0934784000000002,1.0,1.0934784000000002,macro_only,v1.0,baseline,0.018609908889600003,0.0386099088896,0.030887927111680005,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,277729.74,305502.72
110,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,2464571.17,0.5282,1301811.95,708,0.3092,6,2019-09-12,2614809.2,1294926.86,0.4952,0,0,0.0552,0.0297,0.0552,0.0,0.01,0.0,Cure,6,0.018721,0.0552,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.03466851851851852,0.018721,0,True,mortgage_proxy_two_stage,0.018721,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.020461304160000006,0.04046130416,0.04046130416,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,387502.03,426252.24
111,Mortgage,NSW,House,Investor,Interest-Only,Standard,652529.79,0.8777,572726.91,684,0.319,89,2020-09-21,1241840.81,492716.44,0.3968,1,1,0.0523,0.0347,0.0523,0.0,0.03,0.0,Property Sale,18,0.0,0.0523,max_contract_vs_cost_of_funds,30-59,True,stable,True,investor,0.36,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,147443.56,162187.91
112,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,784333.69,0.5017,393515.09,724,0.2276,49,2021-11-22,816622.49,344439.72,0.4218,0,0,0.0489,0.0358,0.0489,0.0,0.03,0.0,Property Sale,16,0.0,0.0489,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,103072.3,113379.53
113,Mortgage,SA,Unit,Owner-Occupier,P&I,Standard,746083.4,0.6111,455909.74,708,0.355,92,2021-05-03,1166175.32,341561.55,0.2929,0,0,0.0525,0.0507,0.0525,0.0,0.03,0.0,Cure,6,0.018009,0.0525,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.4594,0.03331298557158713,0.018009,0,True,mortgage_proxy_two_stage,0.018009,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.020149909920000004,0.040149909920000004,0.040149909920000004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,102211.02,112432.12
114,Mortgage,WA,House,Owner-Occupier,P&I,Standard,2272077.88,0.8334,1893565.21,605,0.2914,101,2019-11-15,3170496.62,1384588.41,0.4367,1,1,0.0453,0.0348,0.0453,0.0,0.01,0.0,Cure,6,0.017844,0.0453,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.028780645161290315,0.017844,0,True,mortgage_proxy_two_stage,0.017844,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.01950277824,0.03950277824,0.031602222592000004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,414332.92,455766.21
115,Mortgage,QLD,Unit,Owner-Occupier,P&I,Standard,1756728.99,0.6423,1128384.92,732,0.3202,80,2018-01-16,457570.33,889688.34,1.9444,0,0,0.0385,0.0391,0.0391,0.4,0.01,0.0006,Property Sale,15,0.620041,0.0391,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.2,0.7750512499999999,0.620041,1,True,mortgage_proxy_two_stage,0.620041,1.2667968000000003,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0006,observed_rate_shock,1.2667968000000003,1.0,1.2667968000000003,macro_only,v1.0,baseline,0.7854659546688001,0.8054659546688001,0.8054659546688001,0.8054659546688001,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.192826,2144439.67,2358883.64
116,Mortgage,WA,Townhouse,Owner-Occupier,P&I,Non-Standard,677024.21,0.5459,369554.73,733,0.4921,44,2021-03-23,790586.88,326916.78,0.4135,0,0,0.0516,0.0441,0.0516,0.0,0.03,0.0,Cure,3,0.010399,0.0516,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36294799999999994,0.016323628212453613,0.010399,0,True,mortgage_proxy_two_stage,0.010399,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.011635233120000001,0.03163523312,0.03163523312,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,146742.94,161417.23
117,Mortgage,WA,House,Owner-Occupier,Interest-Only,Non-Standard,1296695.35,0.6621,858548.82,634,0.5274,116,2019-11-09,1024812.59,735475.81,0.7177,0,0,0.0481,0.0319,0.0481,0.2097,0.01,0.0,Cure,3,0.01402,0.0481,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.218712,0.017944727168470526,0.01402,0,True,mortgage_proxy_two_stage,0.01402,1.1835504000000001,0.2097,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.1835504000000001,1.0,1.1835504000000001,macro_only,v1.0,baseline,0.016593376608,0.036593376608,0.036593376608,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,330132.59,363145.85
118,Mortgage,NSW,House,Investor,P&I,Standard,1672890.75,0.6217,1039997.67,682,0.265,59,2022-10-09,1204814.0,876304.59,0.7273,0,0,0.051,0.0397,0.051,0.2798,0.015,0.0,Cure,5,0.016598,0.051,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.028617241379310345,0.016598,0,True,mortgage_proxy_two_stage,0.016598,1.2203136,0.2798,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.2203136,1.0,1.2203136,macro_only,v1.0,baseline,0.020254765132800005,0.040254765132800005,0.040254765132800005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,262230.88,288453.97
119,Mortgage,SA,Unit,Owner-Occupier,P&I,Standard,529447.78,0.8792,465501.27,720,0.3304,93,2018-02-26,4504733.04,347268.21,0.0771,1,0,0.0434,0.0457,0.0457,0.0,0.01,0.0023,Cure,4,0.013515,0.0457,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.025027777777777774,0.013515,0,True,mortgage_proxy_two_stage,0.013515,1.0969344,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0023,observed_rate_shock,1.0969344,1.0,1.0969344,macro_only,v1.0,baseline,0.014825068416,0.034825068416,0.034825068416,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,103918.72,114310.59
120,Mortgage,VIC,Unit,Owner-Occupier,Interest-Only,Non-Standard,2247195.19,0.641,1440466.87,667,0.525,80,2021-10-19,6411945.93,1265653.79,0.1974,0,0,0.0577,0.0488,0.0577,0.0,0.03,0.0,Property Sale,18,0.0,0.0577,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.219,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,568113.26,624924.59
121,Mortgage,WA,House,Investor,P&I,Standard,2077747.6,0.855,1776514.95,744,0.2216,34,2024-02-12,1455654.5,1637055.08,1.1246,1,1,0.0497,0.043,0.0497,0.2994,0.01,0.0,Property Sale,18,0.147333,0.0497,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.19508,0.1830405506137256,0.147333,1,True,mortgage_proxy_two_stage,0.147333,1.2223008000000002,0.2994,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2223008000000002,1.0,1.2223008000000002,macro_only,v1.0,baseline,0.1800852437664,0.2000852437664,0.16006819501312,0.16006819501312,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.03832,784146.28,862560.9
122,Mortgage,SA,House,Investor,P&I,Non-Standard,1436194.56,0.9013,1294503.15,821,0.2323,59,2019-02-18,1926846.26,1088044.3,0.5647,1,1,0.0371,0.0441,0.0441,0.0,0.01,0.0069,Cure,4,0.015334,0.0441,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.026437931034482755,0.015334,0,True,mortgage_proxy_two_stage,0.015334,1.1048832,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0069,observed_rate_shock,1.1048832,1.0,1.1048832,macro_only,v1.0,baseline,0.0169422789888,0.036942278988799995,0.029553823191039996,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,488389.8,537228.78
123,Mortgage,NSW,House,Investor,P&I,Standard,2429322.22,0.6952,1688908.15,632,0.257,95,2021-01-23,9951182.24,1250354.03,0.1256,0,0,0.0462,0.031,0.0462,0.0,0.03,0.0,Cure,6,0.016142,0.0462,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.33999999999999997,0.024457575757575758,0.016142,0,True,mortgage_proxy_two_stage,0.016142,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01806096096,0.03806096096,0.03806096096,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,374163.78,411580.16
124,Mortgage,NSW,House,Investor,Interest-Only,Non-Standard,1248186.11,0.9095,1135193.33,597,0.4083,21,2018-08-05,920832.53,1110350.59,1.2058,1,1,0.0539,0.0507,0.0539,0.2623,0.01,0.0,Property Sale,8,0.106359,0.0539,max_contract_vs_cost_of_funds,90+,True,weak,True,investor,0.05184399999999997,0.11217457886676875,0.106359,1,True,mortgage_proxy_two_stage,0.106359,1.2062736,0.2623,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2062736,1.0,1.2062736,macro_only,v1.0,baseline,0.1282980538224,0.1482980538224,0.11863844305792,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,498402.41,548242.65
125,Mortgage,NSW,Unit,Investor,P&I,Standard,2465837.19,0.6698,1651600.79,698,0.2527,104,2022-01-24,3165444.37,1194781.15,0.3774,0,0,0.0549,0.0312,0.0549,0.0,0.015,0.0,Property Sale,17,0.0,0.0549,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,357533.8,393287.18
126,Mortgage,VIC,House,Owner-Occupier,P&I,Non-Standard,1786028.0,0.9338,1667855.97,723,0.5388,25,2021-07-29,1918300.82,1567399.44,0.8171,1,0,0.0474,0.0466,0.0474,0.0,0.03,0.0,Property Sale,18,0.0,0.0474,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.273924,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,703557.65,773913.42
127,Mortgage,WA,House,Owner-Occupier,P&I,Standard,1714543.24,0.5402,926162.46,666,0.3564,51,2020-08-24,935102.36,803099.81,0.8588,0,0,0.0574,0.0344,0.0574,0.4,0.03,0.0,Property Sale,14,0.139573,0.0574,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.447472,0.2526080126256045,0.139573,1,True,mortgage_proxy_two_stage,0.139573,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,0.18028365264000007,0.20028365264000006,0.20028365264000006,0.20028365264000006,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.047947,481330.93,529464.02
128,Mortgage,WA,Unit,Owner-Occupier,P&I,Standard,706803.02,0.8092,571915.8,767,0.3755,72,2021-05-21,1034502.89,463913.02,0.4484,1,1,0.0417,0.0504,0.0504,0.0,0.03,0.0087,Cure,6,0.019224,0.0504,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45693999999999996,0.035399403380841896,0.019224000000000005,0,True,mortgage_proxy_two_stage,0.019224000000000005,1.1339136,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0087,observed_rate_shock,1.1339136,1.0,1.1339136,macro_only,v1.0,baseline,0.021798355046400007,0.041798355046400004,0.033438684037120005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,138824.24,152706.66
129,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,2246144.68,0.7222,1622202.34,599,0.2863,70,2023-10-28,5178383.69,1318682.99,0.2547,0,0,0.0453,0.0453,0.0453,0.0,0.015,0.0,Property Sale,15,0.0,0.0453,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,591916.45,651108.09
130,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,1269102.83,0.6744,855936.2,721,0.3648,63,2019-04-11,3319192.98,709959.95,0.2139,0,0,0.0575,0.0461,0.0575,0.0,0.01,0.0,Cure,4,0.016727,0.0575,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45822399999999996,0.03087438350905171,0.016727,0,True,mortgage_proxy_two_stage,0.016727,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.018281941920000003,0.03828194192000001,0.03828194192000001,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,212452.87,233698.15
131,Mortgage,VIC,Unit,Investor,Interest-Only,Standard,698801.82,0.7847,548364.01,643,0.4317,58,2018-02-23,665915.71,503295.26,0.7558,0,0,0.0574,0.0333,0.0574,0.0471,0.01,0.0,Cure,5,0.020745,0.0574,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.270196,0.028425440255191805,0.020745,0,True,mortgage_proxy_two_stage,0.020745,1.1133072,0.0471,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.1133072,1.0,1.1133072,macro_only,v1.0,baseline,0.023095557864,0.043095557864,0.043095557864,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,150609.23,165670.15
132,Mortgage,NSW,Unit,Owner-Occupier,P&I,Non-Standard,377106.17,0.8167,307996.07,783,0.4629,116,2023-08-06,5528908.75,211755.75,0.0383,1,1,0.0521,0.0386,0.0521,0.0,0.015,0.0,Cure,6,0.019948,0.0521,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36645199999999994,0.03148616995081667,0.019948,0,True,mortgage_proxy_two_stage,0.019948,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.021931629120000004,0.04193162912000001,0.03354530329600001,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,95050.68,104555.75
133,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,1553474.72,0.502,779787.56,799,0.4639,6,2021-09-30,1365860.34,777304.84,0.5691,0,0,0.0565,0.0428,0.0565,0.1208,0.03,0.0,Cure,6,0.020588,0.0565,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30633199999999994,0.029679904507631888,0.020588,0,True,mortgage_proxy_two_stage,0.020588,1.1710656,0.1208,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1710656,1.0,1.1710656,macro_only,v1.0,baseline,0.024109898572799996,0.044109898572799996,0.044109898572799996,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,348908.36,383799.2
134,Mortgage,VIC,House,Owner-Occupier,Interest-Only,Standard,1483909.19,0.5751,853439.04,634,0.4023,86,2023-10-14,2295189.8,742902.17,0.3237,0,0,0.0372,0.0465,0.0465,0.0,0.015,0.0093,Cure,3,0.009865,0.0465,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.31372399999999995,0.014374683072116756,0.009865,0,True,mortgage_proxy_two_stage,0.009865,1.1155104,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0093,observed_rate_shock,1.1155104,1.0,1.1155104,macro_only,v1.0,baseline,0.011004510096,0.031004510096,0.031004510096,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,222310.7,244541.77
135,Mortgage,TAS,House,Investor,Interest-Only,Non-Standard,1896610.29,0.8209,1556871.86,647,0.5165,71,2021-11-16,727711.19,1393407.98,1.9148,1,1,0.0566,0.0305,0.0566,0.4,0.03,0.0,Property Sale,7,0.128355,0.0566,max_contract_vs_cost_of_funds,90+,True,weak,True,investor,0.02002000000000001,0.1309771627992408,0.128355,1,True,mortgage_proxy_two_stage,0.128355,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,0.16579358640000005,0.18579358640000004,0.14863486912000004,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,625458.21,688004.03
136,Mortgage,VIC,House,Owner-Occupier,P&I,Non-Standard,2264054.81,0.7999,1810957.3,731,0.4861,34,2023-04-06,2467405.87,1653186.52,0.67,0,0,0.043,0.0511,0.0511,0.0,0.015,0.0081,Cure,5,0.014293,0.0511,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36366799999999994,0.02246154523110577,0.014292999999999998,0,True,mortgage_proxy_two_stage,0.014292999999999998,1.1134368000000001,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0081,observed_rate_shock,1.1134368000000001,1.0,1.1134368000000001,macro_only,v1.0,baseline,0.0159143521824,0.0359143521824,0.0359143521824,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,742064.85,816271.33
137,Mortgage,VIC,House,Investor,P&I,Non-Standard,520724.16,0.9347,486732.0,656,0.465,89,2020-10-16,376952.84,370170.28,0.982,1,0,0.0395,0.0494,0.0494,0.2761,0.03,0.0099,Property Sale,11,0.211819,0.0494,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.22979999999999998,0.275018177096858,0.21181900000000004,1,True,mortgage_proxy_two_stage,0.21181900000000004,1.2552624000000003,0.2761,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0099,observed_rate_shock,1.2552624000000003,1.0,1.2552624000000003,macro_only,v1.0,baseline,0.2658884263056001,0.28588842630560013,0.28588842630560013,0.28588842630560013,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.068441,316684.54,348353.0
138,Mortgage,QLD,House,Owner-Occupier,P&I,Standard,1922717.45,0.8425,1619826.02,677,0.2195,75,2022-11-14,3125268.57,1291199.86,0.4131,1,1,0.041,0.0345,0.041,0.0,0.015,0.0,Cure,6,0.016563,0.041,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.030672222222222222,0.016563,0,True,mortgage_proxy_two_stage,0.016563,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.018210024720000006,0.038210024720000006,0.030568019776000006,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,386386.74,425025.42
